rms,peak,crest_factor,mean,std,fundamental_mag,h2_mag,h3_mag,h5_mag,h7_mag,thd,transient_score,label
0.9106392936398422,1.463381748055494,1.6069828726655644,-3.552713678800501e-17,0.9106392936398422,0.6396310450361048,0.007960640978557455,0.04857415746647951,0.006883031449689156,0.0051528539073394716,0.07978045498139028,0.21864418735949445,NORMAL
0.6699969160057436,1.2210695862497434,1.8225003087018323,0.0,0.6699969160057436,0.4537994152563991,0.008373749640586917,0.092778817468939,0.06461950794489187,0.012706515888790489,0.2531804210069175,0.610324562898422,HARMONIC_DISTORTION
1.0847150430526642,1.7981142310610045,1.657683501835333,-3.552713678800501e-17,1.0847150430526642,0.7629865638507307,0.004710069169192748,0.024594044337003754,0.0043308843342653065,0.004401211231486718,0.03842618934976159,0.12683865993988347,LEGITIMATE_HIGH_LOAD
0.8115884002048831,1.5159014772812351,1.867820531809659,0.0,0.8115884002048831,0.5393143428971956,0.09964717316945067,0.01675264411137443,0.024094232675559702,0.11985609812901307,0.3201937308543311,0.24239641586449948,CONTROLLED_ANOMALOUS
1.20287591550003,2.0360386471837586,1.6926422924823354,-7.105427357601002e-18,1.20287591550003,0.8414723188373769,0.0038041776212326297,0.048363384494598136,0.007019281820492169,0.00450205088571515,0.05982650740411926,0.1567387934007344,LEGITIMATE_HIGH_LOAD
1.206210858268907,2.2286979723447744,1.8476852177763423,2.1316282072803006e-17,1.206210858268907,0.8420407338962709,0.004780388563262696,0.0973483646782948,0.004668113584106168,0.004312105875196433,0.11670511906586581,0.1453305060652614,LEGITIMATE_HIGH_LOAD
0.7625313479054643,1.3029337288999268,1.7086952982049197,4.263256414560601e-17,0.7625313479054643,0.5348176603717537,0.007920816489908913,0.005444023272583648,0.006385329128545834,0.0064328827068327946,0.03158949512398528,0.17057037642779632,NORMAL
0.793144788448466,1.3453781220490604,1.69625791109447,-2.4868995751603507e-17,0.793144788448466,0.5493739604817995,0.005682269210180653,0.06795723934854095,0.002763159827218864,0.00791881077829627,0.1262511634624572,0.3065955157432582,LEGITIMATE_HIGH_LOAD
0.933779628713268,1.5752234238390386,1.686932735949347,4.263256414560601e-17,0.933779628713268,0.6391657439773328,0.004731533987333592,0.11212396018263261,0.10040703606659314,0.0031729187582697858,0.23632718843478417,0.09959604873035334,HARMONIC_DISTORTION
0.9149777306880323,2.4042558016207964,2.627665921238189,-1.0658141036401503e-17,0.9149777306880323,0.6301004528932913,0.025126754026702964,0.011925811947575348,0.0054543558776076724,0.012381596875828125,0.0613380360633308,3.202701761739641,TRANSIENT_EVENT
0.7642373683318926,2.2520066736218043,2.9467371878677935,1.4210854715202004e-17,0.7642373683318926,0.5130626749624854,0.01880878969499285,0.017140407896052114,0.009787300339327969,0.005360571169649123,0.0693503476921462,5.06511059929538,TRANSIENT_EVENT
0.7367206073952944,1.4649274719123575,1.9884437291521788,7.105427357601002e-18,0.7367206073952944,0.5116741045030856,0.0039511859992174,0.008034277860429737,0.002438780096739022,0.004592101428233629,0.029530182979772952,0.7455262323667533,TRANSIENT_EVENT
0.6303740632107074,1.1409691785403593,1.809987506035732,-2.4868995751603507e-17,0.6303740632107074,0.43390713851935897,0.004618409173101267,0.05787119810154771,0.04392248968397433,0.006057535840260505,0.17040095042686493,0.21146767785345819,HARMONIC_DISTORTION
0.7186600118447627,1.4388909538175025,2.002185915595811,3.552713678800501e-18,0.7186600118447627,0.47938125369672174,0.007043904808631705,0.1155346941718435,0.08967380689913018,0.008954386751602568,0.3072034284694113,0.20807330035260718,HARMONIC_DISTORTION
0.6920807399338806,1.1732938803070956,1.6953135849715868,-1.7763568394002505e-17,0.6920807399338806,0.48278355660291156,0.0049318818847404996,0.018460526732338393,0.0016802745919535721,0.005902292478860559,0.04551159472510593,0.15035806948019945,NORMAL
0.9797183095422859,1.739558298504032,1.7755698567241593,1.4210854715202004e-17,0.9797183095422859,0.6758133918607442,0.07696446016005128,0.009865573801021316,0.013203599541907593,0.06217614793744086,0.1868458431422708,0.2840880800214536,CONTROLLED_ANOMALOUS
1.0050465284282304,1.7586427643021962,1.749812286852528,1.4210854715202004e-17,1.0050465284282304,0.700864431293541,0.007273731575475145,0.04185299196328184,0.005486236442300918,0.0026967814581735925,0.06400290512933347,0.22342815321552284,LEGITIMATE_HIGH_LOAD
0.8100078674297335,1.5079281815171888,1.8616216485675041,-2.842170943040401e-17,0.8100078674297335,0.5499673449258565,0.006814773248221122,0.103433915938817,0.07718086124577257,0.004421474376433229,0.23603308101476156,0.5786271445532614,HARMONIC_DISTORTION
1.2303634987751326,2.035704630637104,1.6545554485838656,-4.9737991503207014e-17,1.2303634987751326,0.8633790961346077,0.006216359454739611,0.017139677215185757,0.007977801072325569,0.003597958708180759,0.026681519498478367,0.15809216832115194,LEGITIMATE_HIGH_LOAD
1.155646998656825,1.9665972317541798,1.7017283253795483,2.1316282072803006e-17,1.155646998656825,0.8075098947453417,0.0027284760547914236,0.054093345913803215,0.005146481330036385,0.004636413339911551,0.06910996426659612,0.30116121709848126,LEGITIMATE_HIGH_LOAD
0.6885795273626806,1.2091335153145104,1.7559823771490808,-3.907985046680551e-17,0.6885795273626806,0.4702527600602844,0.0032374491979333137,0.10578621281819567,0.04021337741248521,0.005732849860604219,0.2427326518235516,0.3599759721917389,HARMONIC_DISTORTION
0.6568887402310372,1.5305019616769988,2.3299257057423444,-3.552713678800501e-18,0.6568887402310372,0.4443826972347512,0.01059487089442817,0.008544134534956681,0.006498029187888141,0.008621557158045235,0.04619723251608466,1.736503273032834,TRANSIENT_EVENT
0.7242772975353751,2.1096374150954493,2.912748228163828,-1.4210854715202004e-17,0.7242772975353751,0.4814856736122215,0.024332643094627602,0.007661383922509077,0.013563638843724564,0.010870883501377712,0.07461838230044483,5.358333121848043,TRANSIENT_EVENT
0.8405569449995556,1.320090269822958,1.570494750743694,7.105427357601002e-18,0.8405569449995556,0.5649562076725687,0.008600291089064585,0.1351890154032453,0.08588741781031685,0.0021753007101479823,0.28427100628723995,0.13736450154398738,HARMONIC_DISTORTION
0.8090347301240639,1.3446885185149908,1.6620899801282765,2.842170943040401e-17,0.8090347301240639,0.5611633280182988,0.005874105693046466,0.04337471672253746,0.05082907106738684,0.002664176648368872,0.12181962236187581,0.1615535227116455,HARMONIC_DISTORTION
0.9249630789734627,1.5361146570030566,1.6607307815008774,0.0,0.9249630789734627,0.6492814477556367,0.004836111725090439,0.041477758638954434,0.003645502470418856,0.006925177888471485,0.06756904062985657,0.14767768609063273,NORMAL
0.9594927426578365,1.6118142106174098,1.6798607628366367,-1.4210854715202004e-17,0.9594927426578365,0.6679933517240074,0.007959422836937007,0.07120114849566776,0.0038665804678435075,0.007813101759117664,0.10913178592216916,0.2811009538124757,LEGITIMATE_HIGH_LOAD
0.7286401955523489,1.4255745158689725,1.956486239121504,3.552713678800501e-18,0.7286401955523489,0.4990415828838408,0.005274964016095585,0.04695754354811523,0.08906527039086241,0.004587929051976527,0.20301231402921308,0.23228541771928854,HARMONIC_DISTORTION
0.9421055638813536,1.576752415029806,1.6736472806017504,-4.263256414560601e-17,0.9421055638813536,0.6591746593941619,0.0040627429991098125,0.009756348199231232,0.0034080759358911454,0.007246477869448751,0.02799975614866001,0.17858929106067511,NORMAL
0.9700038005200278,1.813234070958912,1.8693061511581923,1.4210854715202004e-17,0.9700038005200278,0.6695587189692255,0.004345018908200529,0.08839320282529241,0.0953723404110673,0.003888109423593364,0.19503505195827203,0.27998401522803884,HARMONIC_DISTORTION
0.6445171253552501,1.1027988663021466,1.7110466470449441,-1.4210854715202004e-17,0.6445171253552501,0.4492162435015374,0.009402987871808249,0.034318201503435806,0.004329901972315083,0.002725118430836485,0.08290986332181316,0.28673413845892753,NORMAL
0.6001500564289961,1.1775043940763767,1.9620166347775518,-3.552713678800501e-18,0.6001500564289961,0.4026491796922584,0.057971646378156556,0.006365233338845433,0.0053099844252061466,0.07989740458238193,0.2647875269734889,0.3203752628577794,CONTROLLED_ANOMALOUS
0.9490894434622825,1.60558233277962,1.6917081354550194,-3.552713678800501e-17,0.9490894434622824,0.6644588253811737,0.002723100347344357,0.04223088824048859,0.0015266177429279246,0.006706792076631177,0.06611872628765286,0.2464368191364225,NORMAL
0.8083897080860734,1.3483827707135683,1.6679860681378185,0.0,0.8083897080860734,0.5679209456128126,0.005963007698793201,0.031819095040219375,0.003202421774634917,0.004265813692392734,0.06022082688812692,0.29101390595467247,NORMAL
0.6747429038670694,1.3897922972578176,2.059736070276064,1.7763568394002505e-17,0.6747429038670694,0.4554983816063849,0.05066345377608932,0.011851151202663638,0.015462588811331508,0.11210386849700968,0.2837737991427428,0.3614737571368083,CONTROLLED_ANOMALOUS
0.840931546477598,2.247664996621433,2.6728275399302186,3.552713678800501e-18,0.840931546477598,0.5999366097782094,0.03182516775442895,0.010102531566328999,0.00960316958881762,0.01162958463073564,0.07044038566916395,3.1785284575352266,TRANSIENT_EVENT
0.8944432575214732,2.608854463733845,2.9167355690768493,-1.4210854715202004e-17,0.8944432575214732,0.5590599012006471,0.05344961896567692,0.01224448838660174,0.012451166774446258,0.019813243552140546,0.1259555820195553,2.0687933519275443,TRANSIENT_EVENT
0.6982401950475678,2.0644775845962724,2.9566868238738806,-2.4868995751603507e-17,0.6982401950475678,0.4698134504402474,0.01342594197200711,0.003844997738015912,0.013872680343678029,0.00477625834832538,0.05137618845462348,4.222813814084192,TRANSIENT_EVENT
0.5801023845624118,1.171300911656505,2.019127903671783,1.7763568394002505e-17,0.5801023845624118,0.39906304784567226,0.0031722374673350505,0.04550498201801519,0.015721290190953193,0.0026036337708900442,0.12218039466612653,0.3256695531776278,HARMONIC_DISTORTION
0.6100556173505145,1.0799508805470301,1.7702498753101914,-2.4868995751603507e-17,0.6100556173505145,0.4224742861362125,0.004980108875141694,0.03243440463754181,0.04889333472715499,0.0036728107171903578,0.14157070484274012,0.24848480022677139,HARMONIC_DISTORTION
0.861245529016344,1.4005151289673028,1.6261508266601694,1.4210854715202004e-17,0.861245529016344,0.6056883285923368,0.0029202520042326935,0.0234617331186066,0.006789040548528036,0.0050306404697791395,0.04555034232014572,0.12263464908082407,NORMAL
0.617876664168954,1.5385964702383188,2.490135263981422,-7.105427357601002e-18,0.617876664168954,0.4229768730981003,0.007309203309404798,0.007637152931129118,0.008595613237821998,0.006929183708972583,0.04333146750426527,2.493332142966385,TRANSIENT_EVENT
0.8192496881639161,1.4682748422860796,1.792218982196678,3.552713678800501e-17,0.8192496881639161,0.5641606916323362,0.00840190134157381,0.09031812022321352,0.05637847463998555,0.005810001209861845,0.19032279900658589,0.4743421695206959,HARMONIC_DISTORTION
0.7917075635616401,1.2875836913920218,1.626337489564446,3.552713678800501e-17,0.7917075635616401,0.540164712466889,0.004159635787794878,0.10623553614077064,0.04886318237055955,0.004336708937537079,0.21777456272816015,0.3267906994034337,HARMONIC_DISTORTION
0.6927829639362476,2.196776181634122,3.1709442870137856,0.0,0.6927829639362476,0.3995761284241149,0.03504518712175923,0.010043199470241522,0.015539407676530248,0.0076092714305066355,0.11547362564984212,6.337100524385663,TRANSIENT_EVENT
0.6954814599995096,1.2493401650578413,1.7963673180572235,1.7763568394002505e-17,0.6954814599995096,0.48327941259820023,0.007514742572778178,0.01574407004237245,0.0036022541098721553,0.005432426283135604,0.04335266387880587,0.25140664894460707,NORMAL
0.7497660054178625,2.232755600316071,2.977936561783303,7.105427357601002e-18,0.7497660054178625,0.5136655900459284,0.011083344015217596,0.02841091228764975,0.014336681895426253,0.010276979064343831,0.07286512690384384,4.2948388942646645,TRANSIENT_EVENT
0.9154790294965698,1.5167247118416594,1.656755275624085,2.842170943040401e-17,0.9154790294965698,0.6452290673558755,0.0042033439259652255,0.018132230511100533,0.004124408304422721,0.003881718515773897,0.03439580244366004,0.1517993979578384,NORMAL
0.8019619723907462,1.414913713629456,1.7643152198494227,-2.842170943040401e-17,0.8019619723907462,0.5446229680864962,0.021491449816887977,0.0058659489348979335,0.012203640921754058,0.0059423978796345105,0.05572425725055454,0.68004262528883,TRANSIENT_EVENT
0.7457866014655979,1.3500395014631053,1.81022225233069,2.1316282072803006e-17,0.7457866014655979,0.514873897549387,0.01573594570849761,0.026421214668819908,0.008237329285366132,0.003251573003388412,0.06871869498771152,0.7448860280127497,NORMAL
0.9977939730759635,1.7385405152918092,1.742384261885546,3.552713678800501e-17,0.9977939730759635,0.7001377094112827,0.006085958920590116,0.005167232388469537,0.008446271354976515,0.007588275488755682,0.027203554739575204,0.10078412447359432,LEGITIMATE_HIGH_LOAD
1.0626107695882259,2.0451321864584866,1.9246296433180319,4.263256414560601e-17,1.0626107695882259,0.7385752559355686,0.007040742276208862,0.09378676660127201,0.007781762213883611,0.00642730619374658,0.12900704585328648,0.19247659362278316,LEGITIMATE_HIGH_LOAD
0.941831655660989,1.6229235805002826,1.7231567560354455,2.1316282072803006e-17,0.941831655660989,0.6350726900837618,0.1076149583806823,0.037730580967759664,0.01762511779120307,0.09458135759596681,0.28828902931307854,0.6855513058000643,CONTROLLED_ANOMALOUS
0.8741091180963947,1.5459398583189188,1.7685890998204141,4.9737991503207014e-17,0.8741091180963947,0.5910611641546861,0.022071547241469897,0.012764455509274974,0.021565116823686437,0.12631551033275804,0.2722547016584619,0.18935381303087756,CONTROLLED_ANOMALOUS
0.8504862735512692,1.514372930780428,1.7805965573754063,2.1316282072803006e-17,0.8504862735512692,0.5948002462917613,0.008959322426777543,0.017591312940743953,0.00714939856328057,0.002144411802769143,0.04289490967093056,0.1987011249215188,LEGITIMATE_HIGH_LOAD
0.8591850650532127,1.5184228127847499,1.7672825966670034,2.842170943040401e-17,0.8591850650532127,0.6044548553631148,0.004172457538802309,0.02939005248443156,0.004856911724782615,0.0030443289575188374,0.05351308550908702,0.14707537947000093,LEGITIMATE_HIGH_LOAD
1.285741984958112,2.093472346659995,1.628221191461052,-5.684341886080802e-17,1.285741984958112,0.9038541047431796,0.004130398722420899,0.035293828489255046,0.005405483479636425,0.00619684654511641,0.04152637360895634,0.18677761658610387,LEGITIMATE_HIGH_LOAD
0.5814429176348233,1.0807255075727629,1.8586957976354874,-2.1316282072803006e-17,0.5814429176348233,0.40432636870662236,0.006807430618745925,0.003485995233533207,0.004869679230536942,0.001754563107472176,0.032584417220091984,0.1983175745075283,NORMAL
0.6374092827975426,1.1597185765965228,1.8194253015999438,1.7763568394002505e-17,0.6374092827975426,0.4374060835334538,0.005255916746007606,0.02559119493098148,0.06363156893915742,0.002649078168766736,0.16004225617160253,0.1867603888303032,HARMONIC_DISTORTION
0.5789239849150478,1.2425153809259015,2.1462496170515895,1.7763568394002505e-17,0.5789239849150478,0.37119424403853907,0.0896779287958996,0.00848329572592546,0.00875187623700535,0.08207500151511471,0.407116981377213,0.6055281337465318,CONTROLLED_ANOMALOUS
0.6692532467418646,1.3161513795722801,1.966596928710797,-3.552713678800501e-18,0.6692532467418646,0.46212008700610424,0.003950518320864136,0.03974798114723701,0.04231985646324318,0.005166904269000069,0.12794153321011575,0.2247438140626798,HARMONIC_DISTORTION
0.6210500512778486,1.092625280155388,1.7593192012580054,2.1316282072803006e-17,0.6210500512778486,0.4230602516406596,0.004752860086607183,0.09120330775212457,0.02984786408241112,0.0027719112818727775,0.2284360290791667,0.21492190688820323,HARMONIC_DISTORTION
1.1746768008969097,1.9940830725682421,1.6975589124137678,3.552713678800501e-17,1.1746768008969097,0.8262509475566263,0.003307411962232107,0.03814284052409514,0.006403019075743206,0.005813137538489747,0.05094613669429649,0.22292483021268,LEGITIMATE_HIGH_LOAD
0.9781372978668834,1.7600781178240765,1.7994182633281088,-2.1316282072803006e-17,0.9781372978668834,0.6467020829073583,0.15723343017219266,0.02489685130664137,0.02904875357585055,0.0852859260614516,0.35653044090524044,0.31115574612789304,CONTROLLED_ANOMALOUS
0.7925116398242167,1.5620640933580971,1.9710298434286357,2.842170943040401e-17,0.7925116398242167,0.5362706669930365,0.09636240353704328,0.021280554342244015,0.01606879626658251,0.032255673189182446,0.2525066825710028,0.5787939538892275,CONTROLLED_ANOMALOUS
0.7309018536204943,1.42645159999185,1.9516322101606072,0.0,0.7309018536204943,0.49667255610566646,0.0020629411317515216,0.09544266387991705,0.07408317212158483,0.0042325651098781185,0.2445490589724179,0.22784237532074889,HARMONIC_DISTORTION
0.6372769497770386,1.181692203657065,1.854283611027354,-7.105427357601002e-18,0.6372769497770386,0.41595472992627663,0.02431118558152313,0.005826604914308252,0.0053434518914881836,0.01082493889064751,0.07705702064193365,0.4906713814816272,TRANSIENT_EVENT
0.6162720745978577,1.0698703725139234,1.736035781293606,0.0,0.6162720745978577,0.43001608202036357,0.004370949183126944,0.018109247893001935,0.0069601039730378365,0.003084481369929565,0.04898523637664987,0.19777593571469856,NORMAL
1.2160097800108158,1.9130142318129946,1.5731898404599831,-1.4210854715202004e-17,1.2160097800108158,0.8505940913281992,0.00508128863818688,0.0775353446671807,0.0068652719861241945,0.0025337973759934082,0.09393563898725114,0.13405024123802023,LEGITIMATE_HIGH_LOAD
0.57718857375706,1.1853537845483675,2.0536681397426375,-7.105427357601002e-18,0.57718857375706,0.39345510010472995,0.005234498506419839,0.0629230188410414,0.053223230245418966,0.005826746712243009,0.21153401525883878,0.3065563875707008,HARMONIC_DISTORTION
0.8687462011984177,1.4561810279333758,1.6761869299970504,-7.105427357601002e-18,0.8687462011984177,0.6023831111510339,0.006095314592094546,0.08682309501832634,0.00445736909258864,0.010632528044930293,0.146828119767338,0.4077194054449178,LEGITIMATE_HIGH_LOAD
0.7611944662811683,1.360023759569714,1.7866968558168046,2.4868995751603507e-17,0.7611944662811683,0.5176690649777573,0.01687018712573992,0.014293194000136407,0.011196755598654148,0.004143758702875122,0.05329363561879042,0.7335074891336983,NORMAL
0.5477932542245527,1.0289066682402301,1.8782755360810965,-1.0658141036401503e-17,0.5477932542245527,0.3606114926080422,0.05919545608035753,0.03482007746349672,0.014410511476866023,0.02242067557828306,0.2722181133877308,0.5939624953825293,CONTROLLED_ANOMALOUS
0.9347958522248024,2.4726452527671716,2.6451179119829287,-3.1974423109204506e-17,0.9347958522248024,0.6400747777613431,0.030345696970231633,0.01889938983001771,0.004672546553790134,0.013928061104436893,0.07786771076645933,4.1850185753736024,TRANSIENT_EVENT
0.790700836915897,1.3731525079808298,1.7366271083470288,4.263256414560601e-17,0.790700836915897,0.5542588895654256,0.007289252932342861,0.014557120561348377,0.004122778473362996,0.0039012559156893904,0.03747003284157674,0.14148526160801134,NORMAL
0.6975237015740798,1.3357116327430107,1.914933685735341,2.842170943040401e-17,0.6975237015740798,0.48012725798772116,0.004519144764763344,0.10307011933805939,0.022911363951841467,0.006579507743327784,0.22194261516884917,0.7224867661339498,HARMONIC_DISTORTION
0.7746742937819358,1.5386269336672576,1.986159791304974,2.842170943040401e-17,0.7746742937819358,0.531770278319358,0.0751575923846836,0.017064959362145898,0.01514848144489523,0.022400225481592696,0.17029949331733052,0.3377126399509624,CONTROLLED_ANOMALOUS
0.9393908816046371,2.5165021238446994,2.6788658194617474,3.552713678800501e-17,0.9393908816046371,0.6110145003135089,0.017867096474197354,0.00750657315171384,0.010424109744194979,0.007669295267306339,0.04600592127520802,4.2895359525903025,TRANSIENT_EVENT
0.8378845984427641,1.5241872871712416,1.81908975293733,2.1316282072803006e-17,0.8378845984427641,0.5637759525835939,0.09947188195593921,0.007164242912963219,0.0187966153511577,0.0681440964388735,0.271107174756586,0.32387886530196763,CONTROLLED_ANOMALOUS
0.7907811026557433,1.3673041344608012,1.7290551454364231,1.4210854715202004e-17,0.7907811026557433,0.5529701152915646,0.0053968596854482714,0.006887641594082206,0.00525101539976441,0.002862540307400312,0.02592835739484436,0.13947232971424797,NORMAL
0.7419022008530642,1.8260494111418886,2.4613074459709585,0.0,0.7419022008530642,0.49592623618156617,0.00407303428382632,0.004349013488009933,0.006649578143816258,0.004478107007546297,0.02744709785903761,3.050378567856529,TRANSIENT_EVENT
0.5759368390754646,1.1553391558303772,2.0060171141075314,0.0,0.5759368390754646,0.3983823163954316,0.004325413956662603,0.016038372608377496,0.008070976237624447,0.0022594285425170313,0.056416651099159734,0.2035763619782258,NORMAL
0.5451666350287959,1.0925733949723881,2.004109064588441,0.0,0.5451666350287959,0.3674878762105682,0.059364243862083915,0.02716007197339388,0.0148958707523105,0.009127727369812945,0.1884713198791063,0.47522726278007127,CONTROLLED_ANOMALOUS
0.9673603347310287,1.568070056743233,1.6209782440368818,4.263256414560601e-17,0.9673603347310287,0.6631015746223353,0.0651471816661401,0.055938149426376566,0.04600900122520444,0.08564463030552041,0.2052701717254883,0.26791452555388673,CONTROLLED_ANOMALOUS
0.6460039301460475,1.143861863297246,1.770673226459541,3.1974423109204506e-17,0.6460039301460475,0.45279839212652306,0.004271142168056942,0.004836818018361975,0.005327851978345231,0.005382297212515357,0.030610842504540357,0.162021995702732,NORMAL
0.5559856461811203,1.1293702331767856,2.0312938669083502,1.0658141036401503e-17,0.5559856461811203,0.377772460306888,0.00742843280106262,0.06867939665713493,0.023561794159011197,0.004186199612612958,0.19511571027346722,0.2560139673148789,HARMONIC_DISTORTION
0.8648470473488015,2.462289372787217,2.847080741427508,2.842170943040401e-17,0.8648470473488015,0.5682169446460754,0.015533091673082722,0.005246128615868774,0.008297637987210463,0.007053579399104436,0.04095157557322891,4.340783387169455,TRANSIENT_EVENT
0.8865473758379412,1.5277493876663946,1.7232574697121021,-7.105427357601002e-18,0.8865473758379412,0.6198497493171655,0.00553632250658201,0.019229127024041084,0.008572786024578604,0.004799879853527454,0.0417967440203685,0.17368025827280759,LEGITIMATE_HIGH_LOAD
0.6147010605597375,1.143440684617707,1.8601573317223614,3.552713678800501e-18,0.6147010605597375,0.4261341928435166,0.0037326483613043093,0.026014454756051533,0.005955019933638075,0.008035962269757094,0.0704117834606441,0.2878279004127421,NORMAL
0.894412280980941,1.4731739622385698,1.6470860178964397,-7.105427357601002e-18,0.894412280980941,0.6165129054725211,0.0033099889254974923,0.07255718394858207,0.00520672428124422,0.0056783480342551965,0.1198290042207391,0.1688496802733778,LEGITIMATE_HIGH_LOAD
0.6111417235385893,1.0758794937596534,1.7604418947706149,-1.7763568394002505e-17,0.6111417235385893,0.42249894727649295,0.004615129491272576,0.03300613703444278,0.008658526256842148,0.003723447318801228,0.08403511274116428,0.18347304354198352,NORMAL
0.8429064944303101,1.5564902295749135,1.8465752012349705,3.552713678800501e-17,0.8429064944303101,0.5764062089606434,0.07716786141735395,0.011679198008333756,0.009978889569341256,0.05450048673945109,0.19396814065996157,0.3862206564734319,CONTROLLED_ANOMALOUS
0.9006546092780814,1.525900290925455,1.694212493009433,-1.4210854715202004e-17,0.9006546092780814,0.6313479568852874,0.004309618622839955,0.016218431921399667,0.0061067850568198275,0.0034683743862465853,0.0327555151826791,0.15748459269653267,NORMAL
0.44951016504692237,0.9589190158862623,2.1332532397485715,0.0,0.44951016504692237,0.2985078290402177,0.038830053244747594,0.029355658913261258,0.006578900380723501,0.024994484232146154,0.20065699898579065,0.36128201307547375,CONTROLLED_ANOMALOUS
0.9698083414980551,1.5681204990428825,1.616938555736301,-4.9737991503207014e-17,0.9698083414980551,0.6741847312704694,0.004750191419491679,0.08098097767469127,0.012743214461596646,0.007396635603270819,0.12362681077888824,0.2126879095433069,LEGITIMATE_HIGH_LOAD
0.8776143416437261,1.4742199566301797,1.679803857659211,-7.105427357601002e-18,0.8776143416437261,0.615715907737249,0.0024077617748686905,0.029780016812167652,0.005227879758477302,0.0059029325737854675,0.051946727492126116,0.15031383786599714,NORMAL
0.7596833840601009,1.3976800963599632,1.8398192269128113,3.552713678800501e-17,0.7596833840601009,0.5176711608083548,0.016010692982880378,0.03830177288132565,0.035312519432752064,0.07524831793632622,0.23276567157994502,0.23476822740741699,CONTROLLED_ANOMALOUS
0.921136031966498,1.640215344234683,1.7806439953641269,2.1316282072803006e-17,0.921136031966498,0.6240634373554772,0.11504061398266043,0.03276038782327907,0.03151392307089069,0.08956440736075527,0.27025287163686273,0.4866226856596611,CONTROLLED_ANOMALOUS
0.6814532913808455,1.142368127473065,1.6763704012027831,-1.4210854715202004e-17,0.6814532913808455,0.470756902135295,0.005837542703631389,0.045450465787821366,0.06157889645564576,0.0029338087079963633,0.1644383172012153,0.18270129127554033,HARMONIC_DISTORTION
0.9385993068989609,1.6866097343631878,1.7969432983448277,3.552713678800501e-17,0.9385993068989609,0.6550469673604217,0.0055823387805096275,0.04994264301582549,0.00588679493531012,0.0038967800058181986,0.07936912976789838,0.23752399187894147,LEGITIMATE_HIGH_LOAD
0.9319577325957925,1.4958060300239306,1.6050148817990328,7.105427357601002e-18,0.9319577325957925,0.6149455399796775,0.1446453747162574,0.03342407304883097,0.012357602285986452,0.05193433264051584,0.3487738217076078,0.4881855200314604,CONTROLLED_ANOMALOUS
0.6712422388143059,1.8619885261083862,2.7739442163196335,-1.0658141036401503e-17,0.6712422388143059,0.45195575804961907,0.020289351855242145,0.011747234058754509,0.0037225290387047872,0.008958432332695356,0.07858395317315366,3.5857552958016123,TRANSIENT_EVENT
